itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
879,         karakul_leather,1,1,1,99,1,1,1,99
880,               bone_chip,1,1,1,99,1,1,1,99
881,              crab_shell,1,1,1,99,1,1,1,99
882,             sheep_tooth,1,1,1,99,1,1,1,99
883,           behemoth_horn,1,1,1,99,1,1,1,99
884,         blk._tiger_fang,1,1,1,99,1,1,1,99
885,            turtle_shell,1,1,1,99,1,1,1,99
886,             demon_skull,1,1,1,99,1,1,1,99
887,          coral_fragment,1,1,1,99,1,1,1,99
888,                seashell,1,1,1,99,1,1,1,99
889,            beetle_shell,1,1,1,99,1,1,1,99
891,                bat_fang,1,1,1,99,1,1,1,99
892,              wyrm_skull,1,1,1,99,1,1,1,99
893,             giant_femur,1,1,1,99,1,1,1,99
894,              beetle_jaw,1,1,1,99,1,1,1,99
895,                ram_horn,1,1,1,99,1,1,1,99
896,          scorpion_shell,1,1,1,99,1,1,1,99
897,           scorpion_claw,1,1,1,99,1,1,1,99
898,            chicken_bone,1,1,1,99,1,1,1,99
899,              ifrit_horn,1,1,1,99,1,1,1,99
900,              fish_bones,1,1,1,99,1,1,1,99
901,           venomous_claw,1,1,1,99,1,1,1,99
902,              demon_horn,1,1,1,99,1,1,1,99
903,            dragon_talon,1,1,1,99,1,1,1,99
905,            wyvern_skull,1,1,1,99,1,1,1,99
907,               cold_bone,1,1,1,99,0,1,1,99
908,       adamantoise_shell,1,1,1,99,1,1,1,99
909,           guivres_skull,1,1,1,99,1,1,1,99
912,            beehive_chip,1,1,1,99,1,1,1,99
913,                 beeswax,1,1,1,99,1,1,1,99
914,                 mercury,1,1,1,99,1,1,1,99
915,                toad_oil,1,1,1,99,1,1,1,99
916,          cactuar_needle,1,1,1,99,1,1,1,99
917,               parchment,1,1,1,99,1,1,1,99
918,               mistletoe,1,1,1,99,1,1,1,99
919,            boyahda_moss,1,1,1,99,1,1,1,99
920,            malboro_vine,1,1,1,99,1,1,1,99
921,           ahriman_tears,1,1,1,99,1,1,1,99
922,                bat_wing,1,1,1,99,1,1,1,99
923,              dryad_root,1,1,1,99,1,1,1,99
924,             fiend_blood,1,1,1,99,1,1,1,99
925,           giant_stinger,1,1,1,99,1,1,1,99
926,             lizard_tail,1,1,1,99,1,1,1,99
927,          coeurl_whisker,1,1,1,99,1,1,1,99
928,                bomb_ash,1,1,1,99,1,1,1,99
929,               black_ink,1,1,1,99,1,1,1,99
930,          beastman_blood,1,1,1,99,1,1,1,99
931,            cermet_chunk,1,1,1,99,1,1,1,99
932,            carbon_fiber,1,1,1,99,1,1,1,99
933,             glass_fiber,1,1,1,99,1,1,1,99
935,            ahriman_wing,1,1,1,99,1,1,1,99
936,               rock_salt,1,1,1,99,1,1,1,99
937,             animal_glue,1,1,1,99,1,1,1,99
938,            papaka_grass,1,1,1,99,1,1,1,99
939,            hecteyes_eye,1,1,1,99,1,1,1,99
940,            revival_root,1,1,1,99,1,1,1,99
941,                red_rose,1,1,1,99,1,1,1,99
942,             phil._stone,1,1,1,99,1,1,1,99
943,             poison_dust,1,1,1,99,1,1,1,99
944,              venom_dust,1,1,1,99,1,1,1,99
945,          paralysis_dust,1,1,1,99,1,1,1,99
946,            crystal_dust,1,1,1,99,1,1,1,99
947,                firesand,1,1,1,99,1,1,1,99
948,               carnation,1,1,1,99,1,1,1,99
949,               rain_lily,1,1,1,99,1,1,1,99
951,                wijnruit,1,1,1,99,1,1,1,99
952,            poison_flour,1,1,1,99,1,1,1,99
953,             treant_bulb,1,1,1,99,1,1,1,99
954,         magic_pot_shard,1,1,1,99,1,1,1,99
955,             golem_shard,1,1,1,99,1,1,1,99
956,                   lilac,1,1,1,99,1,1,1,99
957,               amaryllis,1,1,1,99,1,1,1,99
958,              marguerite,1,1,1,99,1,1,1,99
959,                  dahlia,1,1,1,99,1,1,1,99
960,             ace_of_cups,1,1,1,99,0,1,1,99
961,             two_of_cups,1,1,1,99,0,1,1,99
962,           three_of_cups,1,1,1,99,0,1,1,99
963,            four_of_cups,1,1,1,99,0,1,1,99
964,            five_of_cups,1,1,1,99,0,1,1,99
965,             six_of_cups,1,1,1,99,0,1,1,99
966,           seven_of_cups,1,1,1,99,0,1,1,99
967,           eight_of_cups,1,1,1,99,0,1,1,99
968,            nine_of_cups,1,1,1,99,0,1,1,99
969,             ten_of_cups,1,1,1,99,0,1,1,99
970,            jack_of_cups,1,1,1,99,0,1,1,99
971,           queen_of_cups,1,1,1,99,0,1,1,99
972,            king_of_cups,1,1,1,99,0,1,1,99
973,           ace_of_batons,1,1,1,99,0,1,1,99
974,           two_of_batons,1,1,1,99,0,1,1,99
975,         three_of_batons,1,1,1,99,0,1,1,99
976,          four_of_batons,1,1,1,99,0,1,1,99
977,          five_of_batons,1,1,1,99,0,1,1,99
978,           six_of_batons,1,1,1,99,0,1,1,99
979,         seven_of_batons,1,1,1,99,0,1,1,99
980,         eight_of_batons,1,1,1,99,0,1,1,99
981,          nine_of_batons,1,1,1,99,0,1,1,99
982,           ten_of_batons,1,1,1,99,0,1,1,99
983,          jack_of_batons,1,1,1,99,0,1,1,99
984,         queen_of_batons,1,1,1,99,0,1,1,99
985,          king_of_batons,1,1,1,99,0,1,1,99
986,           ace_of_swords,1,1,1,99,0,1,1,99
987,           two_of_swords,1,1,1,99,0,1,1,99
988,         three_of_swords,1,1,1,99,0,1,1,99
989,          four_of_swords,1,1,1,99,0,1,1,99
990,          five_of_swords,1,1,1,99,0,1,1,99
991,           six_of_swords,1,1,1,99,0,1,1,99
992,         seven_of_swords,1,1,1,99,0,1,1,99
993,         eight_of_swords,1,1,1,99,0,1,1,99
994,          nine_of_swords,1,1,1,99,0,1,1,99
995,           ten_of_swords,1,1,1,99,0,1,1,99
996,          jack_of_swords,1,1,1,99,0,1,1,99
997,         queen_of_swords,1,1,1,99,0,1,1,99
998,          king_of_swords,1,1,1,99,0,1,1,99
999,            ace_of_coins,1,1,1,99,0,1,1,99
1000,            two_of_coins,1,1,1,99,0,1,1,99
1001,          three_of_coins,1,1,1,99,0,1,1,99
1002,           four_of_coins,1,1,1,99,0,1,1,99
1003,           five_of_coins,1,1,1,99,0,1,1,99
1004,            six_of_coins,1,1,1,99,0,1,1,99
1005,          seven_of_coins,1,1,1,99,0,1,1,99
1006,          eight_of_coins,1,1,1,99,0,1,1,99
1007,           nine_of_coins,1,1,1,99,0,1,1,99
1008,            ten_of_coins,1,1,1,99,0,1,1,99
1009,           jack_of_coins,1,1,1,99,0,1,1,99
1010,          queen_of_coins,1,1,1,99,0,1,1,99
1011,           king_of_coins,1,1,1,99,0,1,1,99
1015,           sand_bat_fang,1,1,1,99,1,1,1,99
1016,              remi_shell,1,1,1,99,1,1,1,99
1020,                  sickle,1,1,1,99,1,1,1,99
1021,                 hatchet,1,1,1,99,1,1,1,99
1022,            thiefs_tools,1,1,1,99,1,1,1,99
1023,              living_key,1,1,1,99,1,1,1,99
1102,         blazing_peppers,1,1,1,99,1,1,1,99
1108,                  sulfur,1,1,1,99,1,1,1,99
1109,         artificial_lens,1,1,1,99,1,1,1,99
1110,            beetle_blood,1,1,1,99,1,1,1,99
1111,                 gelatin,1,1,1,99,1,1,1,99
1115,            skeleton_key,1,1,1,99,1,1,1,99
1116,          manticore_hide,1,1,1,99,1,1,1,99
1117,          manticore_lth.,1,1,1,99,1,1,1,99
1118,        antican_pauldron,1,1,1,99,1,1,1,99
1119,           tonberry_coat,1,1,1,99,1,1,1,99
1120,              casablanca,1,1,1,99,1,1,1,99
1121,            antican_robe,1,1,1,99,1,1,1,99
1122,             wyvern_skin,1,1,1,99,1,1,1,99
1123,          manticore_fang,1,1,1,99,1,1,1,99
1124,             wyvern_wing,1,1,1,99,1,1,1,99
1132,                    raxa,1,1,1,99,1,1,1,99
1133,            dragon_blood,1,1,1,99,1,1,1,99
1134,          bast_parchment,1,1,1,99,1,1,1,99
1135,              norg_shell,1,1,1,99,0,1,1,99
1155,               iron_sand,1,1,1,99,1,1,1,99
1156,        crawler_calculus,1,1,1,99,1,1,1,99
1157,        sands_of_silence,1,1,1,99,0,1,1,99
1158,          wandering_bulb,1,1,1,99,1,1,1,99
1161,                uchitake,1,1,1,99,1,1,1,99
1162,        tonberry_lantern,1,1,1,99,1,1,1,99
1163,          manticore_hair,1,1,1,99,1,1,1,99
1164,                 tsurara,1,1,1,99,1,1,1,99
1165,              doll_shard,1,1,1,99,1,1,1,99
1167,            kawahori-ogi,1,1,1,99,1,1,1,99
1170,               makibishi,1,1,1,99,1,1,1,99
1173,               hiraishin,1,1,1,99,1,1,1,99
1176,              mizu-deppo,1,1,1,99,1,1,1,99
1179,                  shihei,1,1,1,99,1,1,1,99
1182,                 jusatsu,1,1,1,99,1,1,1,99
1185,                kaginawa,1,1,1,99,1,1,1,99
1188,              sairui-ran,1,1,1,99,1,1,1,99
1191,                  kodoku,1,1,1,99,1,1,1,99
1193,         h.q._crab_shell,1,1,1,99,1,1,1,99
1194,            shinobi-tabi,1,1,1,99,1,1,1,99
1196,             qiqirn_cape,1,1,1,99,1,1,1,99
1199,            northern_fur,1,1,1,99,0,1,1,99
1200,         eastern_pottery,1,1,1,99,0,1,1,99
1201,          southern_mummy,1,1,1,99,0,1,1,99
1209,            desert_venom,1,1,1,99,0,1,1,99
1210,             damp_scroll,1,1,1,99,0,1,1,99
1211,         brz._bolt_heads,1,1,1,99,1,1,1,99
1212,         mtl._bolt_heads,1,1,1,99,1,1,1,99
1213,         dst._bolt_heads,1,1,1,99,1,1,1,99
1214,          stone_arrowhd.,1,1,1,99,1,1,1,99
1215,           bone_arrowhd.,1,1,1,99,1,1,1,99
1216,         iron_arrowheads,1,1,1,99,1,1,1,99
1217,         slv._arrowheads,1,1,1,99,1,1,1,99
1218,         fire_arrowheads,1,1,1,99,1,1,1,99
1219,          ice_arrowheads,1,1,1,99,1,1,1,99
1220,          ltng._arrowhd.,1,1,1,99,1,1,1,99
1221,         chocobo_fltchg.,1,1,1,99,1,1,1,99
1222,          yagudo_fltchg.,1,1,1,99,1,1,1,99
1223,         bird_fletchings,1,1,1,99,1,1,1,99
1224,          insect_fltchg.,1,1,1,99,1,1,1,99
1225,             gold_nugget,1,1,1,99,1,1,1,99
1226,          mythril_nugget,1,1,1,99,1,1,1,99
1227,         platinum_nugget,1,1,1,99,1,1,1,99
1228,             dst._nugget,1,1,1,99,1,1,1,99
1229,           adaman_nugget,1,1,1,99,1,1,1,99
1230,           copper_nugget,1,1,1,99,1,1,1,99
1231,            brass_nugget,1,1,1,99,1,1,1,99
1232,           bronze_nugget,1,1,1,99,1,1,1,99
1233,           silver_nugget,1,1,1,99,1,1,1,99
1234,             iron_nugget,1,1,1,99,1,1,1,99
1235,            steel_nugget,1,1,1,99,1,1,1,99
1236,            cactus_stems,1,1,1,99,1,1,1,99
1237,           tree_cuttings,1,1,1,99,1,1,1,99
1238,           tree_saplings,1,1,1,99,1,1,1,99
1239,             goblin_doll,1,1,1,99,1,1,1,99
1240,                    koma,1,1,1,99,1,1,1,99
1241,          twinkle_powder,1,1,1,99,1,1,1,99
1242,         bln._bolt_heads,1,1,1,99,1,1,1,99
1243,         acid_bolt_heads,1,1,1,99,1,1,1,99
1244,         holy_bolt_heads,1,1,1,99,1,1,1,99
1245,         vnm._bolt_heads,1,1,1,99,1,1,1,99
1246,         bld._bolt_heads,1,1,1,99,1,1,1,99
1247,         slp._bolt_heads,1,1,1,99,1,1,1,99
1248,         beetle_arrowhd.,1,1,1,99,1,1,1,99
1249,         horn_arrowheads,1,1,1,99,1,1,1,99
1250,           scp._arrowhd.,1,1,1,99,1,1,1,99
1251,          demon_arrowhd.,1,1,1,99,1,1,1,99
1252,         poison_arrowhd.,1,1,1,99,1,1,1,99
1253,          sleep_arrowhd.,1,1,1,99,1,1,1,99
1254,       blk._chc._fltchg.,1,1,1,99,1,1,1,99
1255,                fire_ore,1,1,1,99,1,1,1,99
1256,                 ice_ore,1,1,1,99,1,1,1,99
1257,                wind_ore,1,1,1,99,1,1,1,99
1258,               earth_ore,1,1,1,99,1,1,1,99
1259,           lightning_ore,1,1,1,99,1,1,1,99
1260,               water_ore,1,1,1,99,1,1,1,99
1261,               light_ore,1,1,1,99,1,1,1,99
1262,                dark_ore,1,1,1,99,1,1,1,99
1263,           leshonki_bulb,1,1,1,99,1,1,1,99
1264,       grt._boyahda_moss,1,1,1,99,1,1,1,99
1265,         4lf._korrin_bud,1,1,1,99,1,1,1,99
1268,              doll_gizmo,1,1,1,99,1,1,1,99
1269,             mana_barrel,1,1,1,99,1,1,1,99
1270,             arachne_web,1,1,1,99,1,1,1,99
1271,           pigeons_blood,1,1,1,99,1,1,1,99
1272,             arioch_fang,1,1,1,99,1,1,1,99
1273,             namtar_bone,1,1,1,99,1,1,1,99
1274,          southern_pearl,1,1,1,99,1,1,1,99
1275,             amemet_skin,1,1,1,99,1,1,1,99
1276,           tarasque_skin,1,1,1,99,1,1,1,99
1277,           lindwurm_skin,1,1,1,99,1,1,1,99
1278,              twinthread,1,1,1,99,1,1,1,99
1279,           taffeta_cloth,1,1,1,99,1,1,1,99
1280,          sarcenet_cloth,1,1,1,99,1,1,1,99
1281,           cheviot_cloth,1,1,1,99,1,1,1,99
1282,         flauros_whisker,1,1,1,99,1,1,1,99
1283,             ose_whisker,1,1,1,99,1,1,1,99
1284,            inferno_core,1,1,1,99,1,1,1,99
1285,           luminous_core,1,1,1,99,1,1,1,99
1286,             spirit_core,1,1,1,99,1,1,1,99
1287,             frigid_core,1,1,1,99,1,1,1,99
1293,          narasimha_hide,1,1,1,99,1,1,1,99
1294,          arachne_thread,1,1,1,99,1,1,1,99
1295,                twincoon,1,1,1,99,1,1,1,99
1296,              yowie_skin,1,1,1,99,1,1,1,99
1297,          narasimha_lth.,1,1,1,99,1,1,1,99
1299,               fire_bead,1,1,1,99,1,1,1,99
1300,                ice_bead,1,1,1,99,1,1,1,99
1301,               wind_bead,1,1,1,99,1,1,1,99
1302,              earth_bead,1,1,1,99,1,1,1,99
1303,          lightning_bead,1,1,1,99,1,1,1,99
1304,              water_bead,1,1,1,99,1,1,1,99
1305,              light_bead,1,1,1,99,1,1,1,99
1306,               dark_bead,1,1,1,99,1,1,1,99
1307,             silver_leaf,1,1,1,99,1,1,1,99
1308,            mythril_leaf,1,1,1,99,1,1,1,99
1309,               gold_leaf,1,1,1,99,1,1,1,99
1310,           platinum_leaf,1,1,1,99,1,1,1,99
1311,                 oxblood,1,1,1,99,1,1,1,99
1312,              angel_skin,1,1,1,99,1,1,1,99
1313,             sirens_hair,1,1,1,99,1,1,1,99
1344,           cursed_kabuto,1,1,1,99,0,1,1,99
1345,        cursed_kabuto_-1,1,1,1,99,0,1,1,99
1346,             cursed_togi,1,1,1,99,0,1,1,99
1347,          cursed_togi_-1,1,1,1,99,0,1,1,99
1348,             cursed_kote,1,1,1,99,0,1,1,99
1349,          cursed_kote_-1,1,1,1,99,0,1,1,99
1350,          cursed_haidate,1,1,1,99,0,1,1,99
1351,       cursed_haidate_-1,1,1,1,99,0,1,1,99
1352,         cursed_sune-ate,1,1,1,99,0,1,1,99
1353,          c._sune-ate_-1,1,1,1,99,0,1,1,99
1354,           cursed_celata,1,1,1,99,0,1,1,99
1355,        cursed_celata_-1,1,1,1,99,0,1,1,99
1356,          cursed_hauberk,1,1,1,99,0,1,1,99
1357,       cursed_hauberk_-1,1,1,1,99,0,1,1,99
1358,         cursed_mufflers,1,1,1,99,0,1,1,99
1359,          c._mufflers_-1,1,1,1,99,0,1,1,99
1360,         cursed_breeches,1,1,1,99,0,1,1,99
1361,          c._breeches_-1,1,1,1,99,0,1,1,99
1362,        cursed_sollerets,1,1,1,99,0,1,1,99
1363,         c._sollerets_-1,1,1,1,99,0,1,1,99
1364,            cursed_crown,1,1,1,99,0,1,1,99
1365,         cursed_crown_-1,1,1,1,99,0,1,1,99
1366,        cursed_dalmatica,1,1,1,99,0,1,1,99
1367,         c._dalmatica_-1,1,1,1,99,0,1,1,99
1368,            cursed_mitts,1,1,1,99,0,1,1,99
1369,         cursed_mitts_-1,1,1,1,99,0,1,1,99
1370,           cursed_slacks,1,1,1,99,0,1,1,99
1371,        cursed_slacks_-1,1,1,1,99,0,1,1,99
1372,            cursed_pumps,1,1,1,99,0,1,1,99
1373,         cursed_pumps_-1,1,1,1,99,0,1,1,99
1374,         cursed_schaller,1,1,1,99,0,1,1,99
1375,      cursed_schaller_-1,1,1,1,99,0,1,1,99
1376,          cursed_cuirass,1,1,1,99,0,1,1,99
1377,       cursed_cuirass_-1,1,1,1,99,0,1,1,99
1378,           c._handschuhs,1,1,1,99,0,1,1,99
1379,        c._handschuhs_-1,1,1,1,99,0,1,1,99
1380,       cursed_diechlings,1,1,1,99,0,1,1,99
1381,        c._diechlings_-1,1,1,1,99,0,1,1,99
1382,           cursed_schuhs,1,1,1,99,0,1,1,99
1383,        cursed_schuhs_-1,1,1,1,99,0,1,1,99
1384,             cursed_mask,1,1,1,99,0,1,1,99
1385,          cursed_mask_-1,1,1,1,99,0,1,1,99
1386,             cursed_mail,1,1,1,99,0,1,1,99
1387,          cursed_mail_-1,1,1,1,99,0,1,1,99
1388,        cursed_fng._gnt.,1,1,1,99,0,1,1,99
1389,       cursed_f._gnt._-1,1,1,1,99,0,1,1,99
1390,          cursed_cuisses,1,1,1,99,0,1,1,99
1391,       cursed_cuisses_-1,1,1,1,99,0,1,1,99
1392,          cursed_greaves,1,1,1,99,0,1,1,99
1393,       cursed_greaves_-1,1,1,1,99,0,1,1,99
1394,              cursed_cap,1,1,1,99,0,1,1,99
1395,           cursed_cap_-1,1,1,1,99,0,1,1,99
1396,          cursed_harness,1,1,1,99,0,1,1,99
1397,       cursed_harness_-1,1,1,1,99,0,1,1,99
1398,           cursed_gloves,1,1,1,99,0,1,1,99
1399,        cursed_gloves_-1,1,1,1,99,0,1,1,99
1400,         cursed_subligar,1,1,1,99,0,1,1,99
1401,      cursed_subligar_-1,1,1,1,99,0,1,1,99
1402,         cursed_leggings,1,1,1,99,0,1,1,99
1403,          c._leggings_-1,1,1,1,99,0,1,1,99
1409,          sirens_macrame,1,1,1,99,1,1,1,99
1410,           sweet_william,1,1,1,99,1,1,1,99
1411,            phalaenopsis,1,1,1,99,1,1,1,99
1412,            olive_flower,1,1,1,99,1,1,1,99
1413,                cattleya,1,1,1,99,1,1,1,99
1414,         wisteria_lumber,1,1,1,99,1,1,1,99
1415,                  urushi,1,1,1,99,1,1,1,99
1416,          kari._arrowhd.,1,1,1,99,1,1,1,99
1417,         g._bird_fltchg.,1,1,1,99,1,1,1,99
1443,           dried_mugwort,1,1,1,99,1,1,1,99
1444,              divine_sap,1,1,1,99,1,1,1,99
1445,             freyas_tear,1,1,1,99,1,1,1,99
1446,        lacquer_tree_log,1,1,1,99,1,1,1,99
1447,          lqr._tree_lbr.,1,1,1,99,1,1,1,99
1448,           lqr._tree_sap,1,1,1,99,1,1,1,99
1449,           t._whiteshell,1,1,1,99,1,1,1,99
1450,            l._jadeshell,1,1,1,99,1,1,1,99
1451,          r._stripeshell,1,1,1,99,1,1,1,99
1452,          o._bronzepiece,1,1,1,99,1,1,1,99
1453,          m._silverpiece,1,1,1,99,1,1,1,99
1454,            r._goldpiece,1,1,1,99,1,1,1,99
1455,             1_byne_bill,1,1,1,99,1,1,1,99
1456,           100_byne_bill,1,1,1,99,1,1,1,99
1458,            mammoth_tusk,1,1,1,99,1,1,1,99
1459,         griffon_leather,1,1,1,99,1,1,1,99
1460,              koh-i-noor,1,1,1,99,1,1,1,99
1461,             wootz_ingot,1,1,1,99,1,1,1,99
1462,          lancewood_lbr.,1,1,1,99,1,1,1,99
1463,           chronos_tooth,1,1,1,99,1,1,1,99
1464,           lancewood_log,1,1,1,99,1,1,1,99
1465,                 granite,1,1,1,99,1,1,1,99
1466,              relic_iron,1,1,1,99,1,1,1,99
1467,             relic_steel,1,1,1,99,1,1,1,99
1468,           marksmans_oil,1,1,1,99,1,1,1,99
1469,               wootz_ore,1,1,1,99,1,1,1,99
1470,         sparkling_stone,1,1,1,99,1,1,1,99
1471,             sticky_rice,1,1,1,99,1,1,1,99
1472,           gardenia_seed,1,1,1,99,1,1,1,99
1473,         h.q._scp._shell,1,1,1,99,1,1,1,99
1474,           infinity_core,1,1,1,99,1,1,1,99
1475,            curry_powder,1,1,1,99,1,1,1,99
1514,          chocobo_ticket,1,1,1,99,1,1,1,99
1515,           fang_arrowhd.,1,1,1,99,1,1,1,99
1516,            griffon_hide,1,1,1,99,1,1,1,99
1517,       giant_frozen_head,1,1,1,99,1,1,1,99
1518,          colossal_skull,1,1,1,99,1,1,1,99
1519,         fresh_orc_liver,1,1,1,99,1,1,1,99
1520,           goblin_grease,1,1,1,99,1,1,1,99
1521,             slime_juice,1,1,1,99,1,1,1,99
1522,          fresh_marjoram,1,1,1,99,1,1,1,99
1523,              apple_mint,1,1,1,99,1,1,1,99
1524,           fresh_mugwort,1,1,1,99,1,1,1,99
1554,                turmeric,1,1,1,99,1,1,1,99
1555,               coriander,1,1,1,99,1,1,1,99
1586,        titanictus_shell,1,1,1,99,1,1,1,99
1587,        h.q._pugil_scls.,1,1,1,99,1,1,1,99
1588,                    tufa,1,1,1,99,1,1,1,99
1590,              holy_basil,1,1,1,99,1,1,1,99
1591,        h.q._coeurl_hide,1,1,1,99,1,1,1,99
1592,            cactuar_root,1,1,1,99,1,1,1,99
1606,          burning_memory,1,1,1,99,1,1,1,99
1607,           bitter_memory,1,1,1,99,1,1,1,99
1608,         fleeting_memory,1,1,1,99,1,1,1,99
1609,          profane_memory,1,1,1,99,1,1,1,99
1610,         strtlng._memory,1,1,1,99,1,1,1,99
1611,           somber_memory,1,1,1,99,1,1,1,99
1612,          radiant_memory,1,1,1,99,1,1,1,99
1613,         malevolent_mem.,1,1,1,99,1,1,1,99
1614,          corse_bracelet,1,1,1,99,1,1,1,99
1615,            buffalo_horn,1,1,1,99,1,1,1,99
1616,             antlion_jaw,1,1,1,99,1,1,1,99
1617,            flytrap_leaf,1,1,1,99,1,1,1,99
1618,          uragnite_shell,1,1,1,99,1,1,1,99
1619,        hippogryph_fthr.,1,1,1,99,1,1,1,99
1620,             taurus_horn,1,1,1,99,1,1,1,99
1621,             taurus_wing,1,1,1,99,1,1,1,99
1622,             bugard_tusk,1,1,1,99,1,1,1,99
1623,                eft_skin,1,1,1,99,1,1,1,99
1624,            bugbear_mask,1,1,1,99,1,1,1,99
1625,             moblin_helm,1,1,1,99,1,1,1,99
1626,            avatar_blood,1,1,1,99,1,1,1,99
1627,           arm._arrowhd.,1,1,1,99,1,1,1,99
1628,            buffalo_hide,1,1,1,99,1,1,1,99
1629,         buffalo_leather,1,1,1,99,1,1,1,99
1630,             cluster_ash,1,1,1,99,1,1,1,99
1631,            moblin_armor,1,1,1,99,1,1,1,99
1632,             moblin_mail,1,1,1,99,1,1,1,99
1633,             clot_plasma,1,1,1,99,1,1,1,99
1634,               rhodonite,1,1,1,99,1,1,1,99
